"GEO_ID","NAME","P15_001N","P15_002N","P15_003N",
"Geography","Geographic Area Name"," !!Total:"," !!Total:!!Under 18 years"," !!Total:!!18 years and over",
"1500000US481130079061","Block Group 1; Census Tract 79.06; Dallas County; Texas","1018","307","711",
"1500000US481130079062","Block Group 2; Census Tract 79.06; Dallas County; Texas","1498","280","1218",
"1500000US481130079091","Block Group 1; Census Tract 79.09; Dallas County; Texas","939","60","879",
"1500000US481130079092","Block Group 2; Census Tract 79.09; Dallas County; Texas","1240","107","1133",
"1500000US481130079101","Block Group 1; Census Tract 79.10; Dallas County; Texas","1129","81","1048",
"1500000US481130079102","Block Group 2; Census Tract 79.10; Dallas County; Texas","766","81","685",
"1500000US481130079103","Block Group 3; Census Tract 79.10; Dallas County; Texas","1058","86","972",
"1500000US481130079121","Block Group 1; Census Tract 79.12; Dallas County; Texas","1261","122","1139",
"1500000US481130079122","Block Group 2; Census Tract 79.12; Dallas County; Texas","851","137","714",
"1500000US481130079131","Block Group 1; Census Tract 79.13; Dallas County; Texas","1181","93","1088",
"1500000US481130079132","Block Group 2; Census Tract 79.13; Dallas County; Texas","2105","136","1969",
"1500000US481130079141","Block Group 1; Census Tract 79.14; Dallas County; Texas","1348","70","1278",
"1500000US481130079142","Block Group 2; Census Tract 79.14; Dallas County; Texas","2151","167","1984",
"1500000US481130079151","Block Group 1; Census Tract 79.15; Dallas County; Texas","1041","65","976",
"1500000US481130079152","Block Group 2; Census Tract 79.15; Dallas County; Texas","1007","88","919",
"1500000US481130079161","Block Group 1; Census Tract 79.16; Dallas County; Texas","663","59","604",
"1500000US481130079162","Block Group 2; Census Tract 79.16; Dallas County; Texas","581","43","538",
"1500000US481130080001","Block Group 1; Census Tract 80; Dallas County; Texas","1584","505","1079",
"1500000US481130080002","Block Group 2; Census Tract 80; Dallas County; Texas","1211","386","825",
"1500000US481130080003","Block Group 3; Census Tract 80; Dallas County; Texas","1164","375","789",
"1500000US481130080004","Block Group 4; Census Tract 80; Dallas County; Texas","1012","303","709",
"1500000US481130080005","Block Group 5; Census Tract 80; Dallas County; Texas","1038","315","723",
"1500000US481130080006","Block Group 6; Census Tract 80; Dallas County; Texas","1643","531","1112",
"1500000US481130081011","Block Group 1; Census Tract 81.01; Dallas County; Texas","1176","130","1046",
"1500000US481130081012","Block Group 2; Census Tract 81.01; Dallas County; Texas","608","50","558",
"1500000US481130081021","Block Group 1; Census Tract 81.02; Dallas County; Texas","780","160","620",
"1500000US481130081022","Block Group 2; Census Tract 81.02; Dallas County; Texas","1447","298","1149",
"1500000US481130081023","Block Group 3; Census Tract 81.02; Dallas County; Texas","1516","305","1211",
"1500000US481130081024","Block Group 4; Census Tract 81.02; Dallas County; Texas","902","153","749",
"1500000US481130082001","Block Group 1; Census Tract 82; Dallas County; Texas","922","194","728",
"1500000US481130082002","Block Group 2; Census Tract 82; Dallas County; Texas","936","240","696",
"1500000US481130082003","Block Group 3; Census Tract 82; Dallas County; Texas","1310","247","1063",
"1500000US481130082004","Block Group 4; Census Tract 82; Dallas County; Texas","988","219","769",
"1500000US481130084011","Block Group 1; Census Tract 84.01; Dallas County; Texas","2485","735","1750",
"1500000US481130084012","Block Group 2; Census Tract 84.01; Dallas County; Texas","2734","755","1979",
"1500000US481130084021","Block Group 1; Census Tract 84.02; Dallas County; Texas","2289","679","1610",
"1500000US481130084022","Block Group 2; Census Tract 84.02; Dallas County; Texas","2033","567","1466",
"1500000US481130085001","Block Group 1; Census Tract 85; Dallas County; Texas","2504","694","1810",
"1500000US481130085002","Block Group 2; Census Tract 85; Dallas County; Texas","2047","658","1389",
"1500000US481130086041","Block Group 1; Census Tract 86.04; Dallas County; Texas","1979","622","1357",
"1500000US481130086042","Block Group 2; Census Tract 86.04; Dallas County; Texas","1207","482","725",
"1500000US481130087011","Block Group 1; Census Tract 87.01; Dallas County; Texas","1205","400","805",
"1500000US481130087012","Block Group 2; Census Tract 87.01; Dallas County; Texas","1717","591","1126",
"1500000US481130087013","Block Group 3; Census Tract 87.01; Dallas County; Texas","2185","519","1666",
"1500000US481130087031","Block Group 1; Census Tract 87.03; Dallas County; Texas","1217","355","862",
"1500000US481130087032","Block Group 2; Census Tract 87.03; Dallas County; Texas","2262","723","1539",
"1500000US481130087041","Block Group 1; Census Tract 87.04; Dallas County; Texas","857","179","678",
"1500000US481130087042","Block Group 2; Census Tract 87.04; Dallas County; Texas","1697","576","1121",
"1500000US481130087043","Block Group 3; Census Tract 87.04; Dallas County; Texas","1364","382","982",
"1500000US481130087051","Block Group 1; Census Tract 87.05; Dallas County; Texas","1714","450","1264",
"1500000US481130088011","Block Group 1; Census Tract 88.01; Dallas County; Texas","836","128","708",
"1500000US481130088012","Block Group 2; Census Tract 88.01; Dallas County; Texas","1881","496","1385",
"1500000US481130088021","Block Group 1; Census Tract 88.02; Dallas County; Texas","2212","589","1623",
"1500000US481130088022","Block Group 2; Census Tract 88.02; Dallas County; Texas","2237","696","1541",
"1500000US481130088023","Block Group 3; Census Tract 88.02; Dallas County; Texas","1287","463","824",
"1500000US481130090011","Block Group 1; Census Tract 90.01; Dallas County; Texas","1676","538","1138",
"1500000US481130090012","Block Group 2; Census Tract 90.01; Dallas County; Texas","3035","1016","2019",
"1500000US481130090021","Block Group 1; Census Tract 90.02; Dallas County; Texas","1589","448","1141",
"1500000US481130090022","Block Group 2; Census Tract 90.02; Dallas County; Texas","1222","306","916",
"1500000US481130090023","Block Group 3; Census Tract 90.02; Dallas County; Texas","1297","374","923",
"1500000US481130091011","Block Group 1; Census Tract 91.01; Dallas County; Texas","1956","578","1378",
"1500000US481130091012","Block Group 2; Census Tract 91.01; Dallas County; Texas","1400","400","1000",
"1500000US481130091013","Block Group 3; Census Tract 91.01; Dallas County; Texas","2342","688","1654",
"1500000US481130091031","Block Group 1; Census Tract 91.03; Dallas County; Texas","1704","430","1274",
"1500000US481130091032","Block Group 2; Census Tract 91.03; Dallas County; Texas","1937","666","1271",
"1500000US481130091041","Block Group 1; Census Tract 91.04; Dallas County; Texas","1895","568","1327",
"1500000US481130091042","Block Group 2; Census Tract 91.04; Dallas County; Texas","1634","502","1132",
"1500000US481130091051","Block Group 1; Census Tract 91.05; Dallas County; Texas","1429","441","988",
"1500000US481130091052","Block Group 2; Census Tract 91.05; Dallas County; Texas","2609","753","1856",
"1500000US481130092021","Block Group 1; Census Tract 92.02; Dallas County; Texas","2389","760","1629",
"1500000US481130092022","Block Group 2; Census Tract 92.02; Dallas County; Texas","1326","487","839",
"1500000US481130092023","Block Group 3; Census Tract 92.02; Dallas County; Texas","2400","768","1632",
"1500000US481130092031","Block Group 1; Census Tract 92.03; Dallas County; Texas","1350","432","918",
"1500000US481130092032","Block Group 2; Census Tract 92.03; Dallas County; Texas","2259","689","1570",
"1500000US481130092041","Block Group 1; Census Tract 92.04; Dallas County; Texas","1838","493","1345",
"1500000US481130092042","Block Group 2; Census Tract 92.04; Dallas County; Texas","1200","356","844",
"1500000US481130093011","Block Group 1; Census Tract 93.01; Dallas County; Texas","1549","517","1032",
"1500000US481130093012","Block Group 2; Census Tract 93.01; Dallas County; Texas","1367","424","943",
"1500000US481130093013","Block Group 3; Census Tract 93.01; Dallas County; Texas","1870","596","1274",
"1500000US481130093031","Block Group 1; Census Tract 93.03; Dallas County; Texas","2012","592","1420",
"1500000US481130093032","Block Group 2; Census Tract 93.03; Dallas County; Texas","2042","607","1435",
"1500000US481130093041","Block Group 1; Census Tract 93.04; Dallas County; Texas","1417","495","922",
"1500000US481130093042","Block Group 2; Census Tract 93.04; Dallas County; Texas","1960","757","1203",
"1500000US481130093043","Block Group 3; Census Tract 93.04; Dallas County; Texas","1188","334","854",
"1500000US481130093044","Block Group 4; Census Tract 93.04; Dallas County; Texas","2173","854","1319",
"1500000US481130094011","Block Group 1; Census Tract 94.01; Dallas County; Texas","1036","250","786",
"1500000US481130094012","Block Group 2; Census Tract 94.01; Dallas County; Texas","1500","271","1229",
"1500000US481130094013","Block Group 3; Census Tract 94.01; Dallas County; Texas","945","173","772",
"1500000US481130094021","Block Group 1; Census Tract 94.02; Dallas County; Texas","662","79","583",
"1500000US481130094022","Block Group 2; Census Tract 94.02; Dallas County; Texas","1998","453","1545",
"1500000US481130095001","Block Group 1; Census Tract 95; Dallas County; Texas","1016","265","751",
"1500000US481130095002","Block Group 2; Census Tract 95; Dallas County; Texas","1359","334","1025",
"1500000US481130096031","Block Group 1; Census Tract 96.03; Dallas County; Texas","1399","300","1099",
"1500000US481130096032","Block Group 2; Census Tract 96.03; Dallas County; Texas","1347","264","1083",
"1500000US481130096033","Block Group 3; Census Tract 96.03; Dallas County; Texas","1697","463","1234",
"1500000US481130096041","Block Group 1; Census Tract 96.04; Dallas County; Texas","1509","245","1264",
"1500000US481130096042","Block Group 2; Census Tract 96.04; Dallas County; Texas","1452","364","1088",
"1500000US481130096043","Block Group 3; Census Tract 96.04; Dallas County; Texas","1786","515","1271",
"1500000US481130096051","Block Group 1; Census Tract 96.05; Dallas County; Texas","1503","329","1174",
"1500000US481130096052","Block Group 2; Census Tract 96.05; Dallas County; Texas","1968","509","1459",
"1500000US481130096071","Block Group 1; Census Tract 96.07; Dallas County; Texas","1267","280","987",
"1500000US481130096072","Block Group 2; Census Tract 96.07; Dallas County; Texas","1063","236","827",
"1500000US481130096073","Block Group 3; Census Tract 96.07; Dallas County; Texas","1080","248","832",
"1500000US481130096081","Block Group 1; Census Tract 96.08; Dallas County; Texas","947","193","754",
"1500000US481130096082","Block Group 2; Census Tract 96.08; Dallas County; Texas","587","88","499",
"1500000US481130096083","Block Group 3; Census Tract 96.08; Dallas County; Texas","1684","357","1327",
"1500000US481130096091","Block Group 1; Census Tract 96.09; Dallas County; Texas","1562","386","1176",
"1500000US481130096092","Block Group 2; Census Tract 96.09; Dallas County; Texas","1607","426","1181",
"1500000US481130096101","Block Group 1; Census Tract 96.10; Dallas County; Texas","1737","576","1161",
"1500000US481130096102","Block Group 2; Census Tract 96.10; Dallas County; Texas","1198","396","802",
"1500000US481130096103","Block Group 3; Census Tract 96.10; Dallas County; Texas","1688","626","1062",
"1500000US481130096111","Block Group 1; Census Tract 96.11; Dallas County; Texas","1015","111","904",
"1500000US481130096112","Block Group 2; Census Tract 96.11; Dallas County; Texas","2482","568","1914",
"1500000US481130097011","Block Group 1; Census Tract 97.01; Dallas County; Texas","1435","349","1086",
"1500000US481130097012","Block Group 2; Census Tract 97.01; Dallas County; Texas","1916","560","1356",
"1500000US481130097013","Block Group 3; Census Tract 97.01; Dallas County; Texas","1309","274","1035",
"1500000US481130097021","Block Group 1; Census Tract 97.02; Dallas County; Texas","1227","289","938",
"1500000US481130097022","Block Group 2; Census Tract 97.02; Dallas County; Texas","2018","524","1494",
"1500000US481130098021","Block Group 1; Census Tract 98.02; Dallas County; Texas","1422","375","1047",
"1500000US481130098022","Block Group 2; Census Tract 98.02; Dallas County; Texas","1654","463","1191",
"1500000US481130098023","Block Group 3; Census Tract 98.02; Dallas County; Texas","2506","641","1865",
"1500000US481130098031","Block Group 1; Census Tract 98.03; Dallas County; Texas","2051","527","1524",
"1500000US481130098041","Block Group 1; Census Tract 98.04; Dallas County; Texas","1406","576","830",
"1500000US481130098042","Block Group 2; Census Tract 98.04; Dallas County; Texas","1870","663","1207",
"1500000US481130098043","Block Group 3; Census Tract 98.04; Dallas County; Texas","1499","527","972",
"1500000US481130098044","Block Group 4; Census Tract 98.04; Dallas County; Texas","2458","790","1668",
"1500000US481130099001","Block Group 1; Census Tract 99; Dallas County; Texas","2931","487","2444",
"1500000US481130099002","Block Group 2; Census Tract 99; Dallas County; Texas","2018","225","1793",
"1500000US481130099003","Block Group 3; Census Tract 99; Dallas County; Texas","1280","343","937",
"1500000US481130100011","Block Group 1; Census Tract 100.01; Dallas County; Texas","17","7","10",
"1500000US481130100012","Block Group 2; Census Tract 100.01; Dallas County; Texas","1015","288","727",
"1500000US481130100013","Block Group 3; Census Tract 100.01; Dallas County; Texas","0","0","0",
"1500000US481130100014","Block Group 4; Census Tract 100.01; Dallas County; Texas","5","1","4",
"1500000US481130100015","Block Group 5; Census Tract 100.01; Dallas County; Texas","1318","390","928",
"1500000US481130100021","Block Group 1; Census Tract 100.02; Dallas County; Texas","40","20","20",
"1500000US481130100031","Block Group 1; Census Tract 100.03; Dallas County; Texas","847","15","832",
"1500000US481130100032","Block Group 2; Census Tract 100.03; Dallas County; Texas","2177","102","2075",
"1500000US481130101011","Block Group 1; Census Tract 101.01; Dallas County; Texas","2687","863","1824",
"1500000US481130101012","Block Group 2; Census Tract 101.01; Dallas County; Texas","2382","659","1723",
"1500000US481130101021","Block Group 1; Census Tract 101.02; Dallas County; Texas","1626","388","1238",
"1500000US481130101022","Block Group 2; Census Tract 101.02; Dallas County; Texas","1053","295","758",
"1500000US481130105001","Block Group 1; Census Tract 105; Dallas County; Texas","1506","423","1083",
"1500000US481130105002","Block Group 2; Census Tract 105; Dallas County; Texas","1690","433","1257",
"1500000US481130106011","Block Group 1; Census Tract 106.01; Dallas County; Texas","2853","835","2018",
"1500000US481130106012","Block Group 2; Census Tract 106.01; Dallas County; Texas","2687","756","1931",
"1500000US481130106021","Block Group 1; Census Tract 106.02; Dallas County; Texas","1380","582","798",
"1500000US481130106022","Block Group 2; Census Tract 106.02; Dallas County; Texas","1747","516","1231",
"1500000US481130107011","Block Group 1; Census Tract 107.01; Dallas County; Texas","1382","436","946",
"1500000US481130107012","Block Group 2; Census Tract 107.01; Dallas County; Texas","1829","492","1337",
"1500000US481130107013","Block Group 3; Census Tract 107.01; Dallas County; Texas","0","0","0",
"1500000US481130107014","Block Group 4; Census Tract 107.01; Dallas County; Texas","0","0","0",
"1500000US481130107015","Block Group 5; Census Tract 107.01; Dallas County; Texas","2332","660","1672",
"1500000US481130107041","Block Group 1; Census Tract 107.04; Dallas County; Texas","2606","694","1912",
"1500000US481130107042","Block Group 2; Census Tract 107.04; Dallas County; Texas","1774","755","1019",
"1500000US481130107043","Block Group 3; Census Tract 107.04; Dallas County; Texas","862","309","553",
"1500000US481130108041","Block Group 1; Census Tract 108.04; Dallas County; Texas","2095","706","1389",
"1500000US481130108042","Block Group 2; Census Tract 108.04; Dallas County; Texas","1561","458","1103",
"1500000US481130108043","Block Group 3; Census Tract 108.04; Dallas County; Texas","999","112","887",
"1500000US481130108051","Block Group 1; Census Tract 108.05; Dallas County; Texas","1353","390","963",
"1500000US481130108052","Block Group 2; Census Tract 108.05; Dallas County; Texas","1714","558","1156",
"1500000US481130108053","Block Group 3; Census Tract 108.05; Dallas County; Texas","2369","760","1609",
"1500000US481130108061","Block Group 1; Census Tract 108.06; Dallas County; Texas","1786","392","1394",
"1500000US481130108062","Block Group 2; Census Tract 108.06; Dallas County; Texas","1718","375","1343",
"1500000US481130108071","Block Group 1; Census Tract 108.07; Dallas County; Texas","1207","321","886",
"1500000US481130108072","Block Group 2; Census Tract 108.07; Dallas County; Texas","2867","832","2035",
"1500000US481130108081","Block Group 1; Census Tract 108.08; Dallas County; Texas","2115","543","1572",
"1500000US481130108082","Block Group 2; Census Tract 108.08; Dallas County; Texas","1501","422","1079",
"1500000US481130108091","Block Group 1; Census Tract 108.09; Dallas County; Texas","1866","540","1326",
"1500000US481130108092","Block Group 2; Census Tract 108.09; Dallas County; Texas","2110","554","1556",
"1500000US481130108093","Block Group 3; Census Tract 108.09; Dallas County; Texas","1576","418","1158",
"1500000US481130109031","Block Group 1; Census Tract 109.03; Dallas County; Texas","2755","753","2002",
"1500000US481130109032","Block Group 2; Census Tract 109.03; Dallas County; Texas","608","126","482",
"1500000US481130109041","Block Group 1; Census Tract 109.04; Dallas County; Texas","1039","372","667",
"1500000US481130109042","Block Group 2; Census Tract 109.04; Dallas County; Texas","1107","322","785",
"1500000US481130109043","Block Group 3; Census Tract 109.04; Dallas County; Texas","1568","398","1170",
"1500000US481130109051","Block Group 1; Census Tract 109.05; Dallas County; Texas","1052","264","788",
"1500000US481130109052","Block Group 2; Census Tract 109.05; Dallas County; Texas","1449","449","1000",
"1500000US481130109061","Block Group 1; Census Tract 109.06; Dallas County; Texas","1207","326","881",
"1500000US481130109062","Block Group 2; Census Tract 109.06; Dallas County; Texas","2374","767","1607",
"1500000US481130109063","Block Group 3; Census Tract 109.06; Dallas County; Texas","947","203","744",
"1500000US481130110021","Block Group 1; Census Tract 110.02; Dallas County; Texas","1615","355","1260",
"1500000US481130110022","Block Group 2; Census Tract 110.02; Dallas County; Texas","1477","237","1240",
"1500000US481130110031","Block Group 1; Census Tract 110.03; Dallas County; Texas","1334","238","1096",
"1500000US481130110032","Block Group 2; Census Tract 110.03; Dallas County; Texas","1335","214","1121",
"1500000US481130110033","Block Group 3; Census Tract 110.03; Dallas County; Texas","1549","310","1239",
"1500000US481130110041","Block Group 1; Census Tract 110.04; Dallas County; Texas","816","155","661",
"1500000US481130110042","Block Group 2; Census Tract 110.04; Dallas County; Texas","1657","466","1191",
"1500000US481130111011","Block Group 1; Census Tract 111.01; Dallas County; Texas","1166","203","963",
"1500000US481130111012","Block Group 2; Census Tract 111.01; Dallas County; Texas","1316","255","1061",
"1500000US481130111013","Block Group 3; Census Tract 111.01; Dallas County; Texas","1967","507","1460",
"1500000US481130111031","Block Group 1; Census Tract 111.03; Dallas County; Texas","1456","413","1043",
"1500000US481130111032","Block Group 2; Census Tract 111.03; Dallas County; Texas","2483","630","1853",
"1500000US481130111041","Block Group 1; Census Tract 111.04; Dallas County; Texas","1589","489","1100",
"1500000US481130111042","Block Group 2; Census Tract 111.04; Dallas County; Texas","2255","576","1679",
"1500000US481130111051","Block Group 1; Census Tract 111.05; Dallas County; Texas","2086","609","1477",
"1500000US481130111052","Block Group 2; Census Tract 111.05; Dallas County; Texas","2640","964","1676",
"1500000US481130112011","Block Group 1; Census Tract 112.01; Dallas County; Texas","1209","356","853",
"1500000US481130112012","Block Group 2; Census Tract 112.01; Dallas County; Texas","2781","914","1867",
"1500000US481130112021","Block Group 1; Census Tract 112.02; Dallas County; Texas","1374","265","1109",
"1500000US481130112022","Block Group 2; Census Tract 112.02; Dallas County; Texas","1516","387","1129",
"1500000US481130113001","Block Group 1; Census Tract 113; Dallas County; Texas","1460","351","1109",
"1500000US481130113002","Block Group 2; Census Tract 113; Dallas County; Texas","2439","602","1837",
"1500000US481130113003","Block Group 3; Census Tract 113; Dallas County; Texas","1501","308","1193",
"1500000US481130114011","Block Group 1; Census Tract 114.01; Dallas County; Texas","1761","594","1167",
"1500000US481130114012","Block Group 2; Census Tract 114.01; Dallas County; Texas","1923","823","1100",
"1500000US481130114013","Block Group 3; Census Tract 114.01; Dallas County; Texas","1967","697","1270",
"1500000US481130115001","Block Group 1; Census Tract 115; Dallas County; Texas","2269","834","1435",
"1500000US481130115002","Block Group 2; Census Tract 115; Dallas County; Texas","2319","766","1553",
"1500000US481130116011","Block Group 1; Census Tract 116.01; Dallas County; Texas","2362","796","1566",
"1500000US481130116012","Block Group 2; Census Tract 116.01; Dallas County; Texas","2130","638","1492",
"1500000US481130116031","Block Group 1; Census Tract 116.03; Dallas County; Texas","1661","564","1097",
"1500000US481130116032","Block Group 2; Census Tract 116.03; Dallas County; Texas","2048","766","1282",
"1500000US481130116041","Block Group 1; Census Tract 116.04; Dallas County; Texas","1394","508","886",
"1500000US481130116042","Block Group 2; Census Tract 116.04; Dallas County; Texas","2545","838","1707",
"1500000US481130117011","Block Group 1; Census Tract 117.01; Dallas County; Texas","2387","745","1642",
"1500000US481130117012","Block Group 2; Census Tract 117.01; Dallas County; Texas","2014","632","1382",
"1500000US481130117013","Block Group 3; Census Tract 117.01; Dallas County; Texas","1984","607","1377",
"1500000US481130117021","Block Group 1; Census Tract 117.02; Dallas County; Texas","1500","446","1054",
"1500000US481130117022","Block Group 2; Census Tract 117.02; Dallas County; Texas","2163","652","1511",
"1500000US481130117023","Block Group 3; Census Tract 117.02; Dallas County; Texas","2041","585","1456",
"1500000US481130118011","Block Group 1; Census Tract 118.01; Dallas County; Texas","1578","537","1041",
"1500000US481130118012","Block Group 2; Census Tract 118.01; Dallas County; Texas","2029","660","1369",
"1500000US481130118013","Block Group 3; Census Tract 118.01; Dallas County; Texas","2018","608","1410",
"1500000US481130118021","Block Group 1; Census Tract 118.02; Dallas County; Texas","1821","608","1213",
"1500000US481130118022","Block Group 2; Census Tract 118.02; Dallas County; Texas","2515","727","1788",
"1500000US481130119011","Block Group 1; Census Tract 119.01; Dallas County; Texas","1619","448","1171",
"1500000US481130119012","Block Group 2; Census Tract 119.01; Dallas County; Texas","3137","976","2161",
"1500000US481130119021","Block Group 1; Census Tract 119.02; Dallas County; Texas","1891","534","1357",
"1500000US481130119022","Block Group 2; Census Tract 119.02; Dallas County; Texas","3257","1004","2253",
"1500000US481130120001","Block Group 1; Census Tract 120; Dallas County; Texas","4212","1414","2798",
"1500000US481130120002","Block Group 2; Census Tract 120; Dallas County; Texas","3212","885","2327",
"1500000US481130120003","Block Group 3; Census Tract 120; Dallas County; Texas","3929","1311","2618",
"1500000US481130121011","Block Group 1; Census Tract 121.01; Dallas County; Texas","1920","697","1223",
"1500000US481130121012","Block Group 2; Census Tract 121.01; Dallas County; Texas","1680","540","1140",
"1500000US481130121021","Block Group 1; Census Tract 121.02; Dallas County; Texas","1744","550","1194",
"1500000US481130121022","Block Group 2; Census Tract 121.02; Dallas County; Texas","1530","414","1116",
"1500000US481130122061","Block Group 1; Census Tract 122.06; Dallas County; Texas","2823","566","2257",
"1500000US481130122062","Block Group 2; Census Tract 122.06; Dallas County; Texas","2007","441","1566",
"1500000US481130122071","Block Group 1; Census Tract 122.07; Dallas County; Texas","1507","331","1176",
"1500000US481130122072","Block Group 2; Census Tract 122.07; Dallas County; Texas","1551","389","1162",
"1500000US481130122073","Block Group 3; Census Tract 122.07; Dallas County; Texas","1844","511","1333",
"1500000US481130122074","Block Group 4; Census Tract 122.07; Dallas County; Texas","2288","721","1567",
"1500000US481130122081","Block Group 1; Census Tract 122.08; Dallas County; Texas","1620","493","1127",
"1500000US481130122082","Block Group 2; Census Tract 122.08; Dallas County; Texas","910","299","611",
"1500000US481130122091","Block Group 1; Census Tract 122.09; Dallas County; Texas","1415","295","1120",
"1500000US481130122092","Block Group 2; Census Tract 122.09; Dallas County; Texas","1289","346","943",
"1500000US481130122101","Block Group 1; Census Tract 122.10; Dallas County; Texas","1434","347","1087",
"1500000US481130122102","Block Group 2; Census Tract 122.10; Dallas County; Texas","1306","212","1094",
"1500000US481130122103","Block Group 3; Census Tract 122.10; Dallas County; Texas","1190","347","843",
"1500000US481130122111","Block Group 1; Census Tract 122.11; Dallas County; Texas","1277","414","863",
"1500000US481130122112","Block Group 2; Census Tract 122.11; Dallas County; Texas","632","125","507",
"1500000US481130122113","Block Group 3; Census Tract 122.11; Dallas County; Texas","2599","718","1881",
"1500000US481130122121","Block Group 1; Census Tract 122.12; Dallas County; Texas","1472","277","1195",
"1500000US481130122122","Block Group 2; Census Tract 122.12; Dallas County; Texas","1990","550","1440",
"1500000US481130122131","Block Group 1; Census Tract 122.13; Dallas County; Texas","1073","178","895",
"1500000US481130122132","Block Group 2; Census Tract 122.13; Dallas County; Texas","1331","216","1115",
"1500000US481130123011","Block Group 1; Census Tract 123.01; Dallas County; Texas","2358","599","1759",
"1500000US481130123012","Block Group 2; Census Tract 123.01; Dallas County; Texas","1415","357","1058",
"1500000US481130123013","Block Group 3; Census Tract 123.01; Dallas County; Texas","975","331","644",
"1500000US481130123021","Block Group 1; Census Tract 123.02; Dallas County; Texas","1906","549","1357",
"1500000US481130123022","Block Group 2; Census Tract 123.02; Dallas County; Texas","1439","605","834",
"1500000US481130123023","Block Group 3; Census Tract 123.02; Dallas County; Texas","2191","734","1457",
"1500000US481130123024","Block Group 4; Census Tract 123.02; Dallas County; Texas","970","276","694",
"1500000US481130123025","Block Group 5; Census Tract 123.02; Dallas County; Texas","1569","503","1066",
"1500000US481130124001","Block Group 1; Census Tract 124; Dallas County; Texas","1690","252","1438",
"1500000US481130124002","Block Group 2; Census Tract 124; Dallas County; Texas","1007","196","811",
"1500000US481130124003","Block Group 3; Census Tract 124; Dallas County; Texas","854","195","659",
"1500000US481130124004","Block Group 4; Census Tract 124; Dallas County; Texas","1605","342","1263",
"1500000US481130125011","Block Group 1; Census Tract 125.01; Dallas County; Texas","2076","540","1536",
"1500000US481130125012","Block Group 2; Census Tract 125.01; Dallas County; Texas","1598","437","1161",
"1500000US481130125021","Block Group 1; Census Tract 125.02; Dallas County; Texas","1708","419","1289",
"1500000US481130125022","Block Group 2; Census Tract 125.02; Dallas County; Texas","2403","683","1720",
"1500000US481130126011","Block Group 1; Census Tract 126.01; Dallas County; Texas","1931","507","1424",
"1500000US481130126012","Block Group 2; Census Tract 126.01; Dallas County; Texas","1706","425","1281",
"1500000US481130126013","Block Group 3; Census Tract 126.01; Dallas County; Texas","2132","596","1536",
"1500000US481130126031","Block Group 1; Census Tract 126.03; Dallas County; Texas","2020","529","1491",
"1500000US481130126041","Block Group 1; Census Tract 126.04; Dallas County; Texas","1322","377","945",
"1500000US481130126042","Block Group 2; Census Tract 126.04; Dallas County; Texas","1636","354","1282",
"1500000US481130126043","Block Group 3; Census Tract 126.04; Dallas County; Texas","1336","329","1007",
"1500000US481130126044","Block Group 4; Census Tract 126.04; Dallas County; Texas","1332","351","981",
"1500000US481130127011","Block Group 1; Census Tract 127.01; Dallas County; Texas","2542","713","1829",
"1500000US481130127012","Block Group 2; Census Tract 127.01; Dallas County; Texas","1607","350","1257",
"1500000US481130127013","Block Group 3; Census Tract 127.01; Dallas County; Texas","2142","598","1544",
"1500000US481130127021","Block Group 1; Census Tract 127.02; Dallas County; Texas","1438","348","1090",
"1500000US481130127022","Block Group 2; Census Tract 127.02; Dallas County; Texas","1611","407","1204",
"1500000US481130128011","Block Group 1; Census Tract 128.01; Dallas County; Texas","1575","289","1286",
"1500000US481130128012","Block Group 2; Census Tract 128.01; Dallas County; Texas","1150","251","899",
"1500000US481130128021","Block Group 1; Census Tract 128.02; Dallas County; Texas","1978","368","1610",
"1500000US481130128022","Block Group 2; Census Tract 128.02; Dallas County; Texas","1498","379","1119",
"1500000US481130128023","Block Group 3; Census Tract 128.02; Dallas County; Texas","1533","380","1153",
"1500000US481130129001","Block Group 1; Census Tract 129; Dallas County; Texas","835","164","671",
"1500000US481130129002","Block Group 2; Census Tract 129; Dallas County; Texas","1046","199","847",
"1500000US481130129003","Block Group 3; Census Tract 129; Dallas County; Texas","1361","288","1073",
"1500000US481130129004","Block Group 4; Census Tract 129; Dallas County; Texas","1586","314","1272",
"1500000US481130130051","Block Group 1; Census Tract 130.05; Dallas County; Texas","1152","301","851",
"1500000US481130130052","Block Group 2; Census Tract 130.05; Dallas County; Texas","1457","407","1050",
"1500000US481130130053","Block Group 3; Census Tract 130.05; Dallas County; Texas","1430","328","1102",
"1500000US481130130071","Block Group 1; Census Tract 130.07; Dallas County; Texas","995","173","822",
"1500000US481130130072","Block Group 2; Census Tract 130.07; Dallas County; Texas","2515","709","1806",
"1500000US481130130081","Block Group 1; Census Tract 130.08; Dallas County; Texas","1039","180","859",
"1500000US481130130082","Block Group 2; Census Tract 130.08; Dallas County; Texas","2699","863","1836",
"1500000US481130130091","Block Group 1; Census Tract 130.09; Dallas County; Texas","1976","597","1379",
"1500000US481130130092","Block Group 2; Census Tract 130.09; Dallas County; Texas","1124","328","796",
"1500000US481130130093","Block Group 3; Census Tract 130.09; Dallas County; Texas","1725","505","1220",
"1500000US481130130101","Block Group 1; Census Tract 130.10; Dallas County; Texas","1667","333","1334",
"1500000US481130130102","Block Group 2; Census Tract 130.10; Dallas County; Texas","1245","336","909",
